zone_class,osm_id,centroid_lon,centroid_lat,geometry_type
residential,1329880439,72.604454,23.104354,Polygon
residential,1329880440,72.604457,23.104288,Polygon
residential,1329880441,72.604479,23.104234,Polygon
residential,1329880442,72.604296,23.104343,Polygon
residential,1329880443,72.60427,23.104255,Polygon
residential,1329880444,72.604145,23.103618,Polygon
residential,1329880445,72.604209,23.103787,Polygon
residential,1329880446,72.604345,23.103689,Polygon
residential,1329880447,72.604432,23.103644,Polygon
residential,1329880448,72.604352,23.103524,Polygon
residential,1329880449,72.604516,23.103529,Polygon
residential,1329888222,72.603252,23.10511,Polygon
commercial,1329888223,72.6033,23.105205,Polygon
commercial,1329888224,72.603338,23.105258,Polygon
commercial,1329888225,72.603344,23.10532,Polygon
commercial,1329888226,72.603464,23.105425,Polygon
commercial,1329888227,72.603517,23.105542,Polygon
commercial,1329888228,72.603506,23.105605,Polygon
commercial,1329888229,72.603554,23.105646,Polygon
commercial,1329888230,72.603591,23.105794,Polygon
commercial,1329888231,72.603659,23.105894,Polygon
commercial,1329888232,72.603668,23.105962,Polygon
commercial,1329888233,72.603686,23.106017,Polygon
commercial,1329888234,72.603719,23.106092,Polygon
commercial,1329888235,72.603763,23.106233,Polygon
commercial,1329888236,72.603885,23.106479,Polygon
residential,1329888237,72.604021,23.104741,Polygon
residential,1329888238,72.604133,23.105388,Polygon
residential,1329888239,72.604104,23.105335,Polygon
residential,1329888240,72.604147,23.105289,Polygon
residential,1329888241,72.604152,23.105248,Polygon
residential,1329888242,72.604158,23.105184,Polygon
residential,1329888243,72.604167,23.105095,Polygon
residential,1329888244,72.604119,23.105014,Polygon
residential,1329888245,72.604149,23.104975,Polygon
residential,1329888246,72.604146,23.104865,Polygon
residential,1329888247,72.604025,23.104864,Polygon
residential,1329888248,72.604165,23.10477,Polygon
residential,1329888249,72.603573,23.105111,Polygon
residential,1329888250,72.604569,23.104662,Polygon
residential,1329888251,72.604563,23.104731,Polygon
residential,1329888252,72.604553,23.10481,Polygon
residential,1329888253,72.604533,23.104909,Polygon
residential,1329888254,72.604518,23.104994,Polygon
residential,1329888255,72.60451,23.10505,Polygon
residential,1329888256,72.604505,23.105087,Polygon
residential,1329888257,72.60449,23.105136,Polygon
residential,1329888258,72.604483,23.105176,Polygon
residential,1329888259,72.604483,23.105213,Polygon
residential,1329888260,72.604481,23.105299,Polygon
residential,1329888261,72.604475,23.105339,Polygon
residential,1329888262,72.604483,23.105419,Polygon
residential,1329888263,72.604626,23.105436,Polygon
residential,1329888264,72.604371,23.105405,Polygon
residential,1329888265,72.604642,23.105283,Polygon
residential,1329888266,72.604638,23.105332,Polygon
residential,1329888267,72.604633,23.105377,Polygon
residential,1329888268,72.604649,23.105194,Polygon
residential,1329888269,72.604651,23.105098,Polygon
residential,1329888270,72.604658,23.105055,Polygon
residential,1329888271,72.604682,23.105001,Polygon
residential,1329888272,72.604684,23.104936,Polygon
residential,1329888273,72.604686,23.10489,Polygon
residential,1329888274,72.604693,23.104845,Polygon
residential,1329888275,72.604703,23.104792,Polygon
residential,1329888276,72.604709,23.104731,Polygon
residential,1329888278,72.603854,23.105688,Polygon
residential,1329888279,72.60407,23.105682,Polygon
residential,1329888280,72.604272,23.105648,Polygon
commercial,1329888281,72.604149,23.105594,Polygon
residential,1329888282,72.604019,23.10559,Polygon
residential,1329888283,72.604015,23.105768,Polygon
residential,1329888284,72.604457,23.105711,Polygon
residential,1329888290,72.604553,23.106116,Polygon
residential,1329888291,72.604583,23.106245,Polygon
residential,1329888292,72.60439,23.106373,Polygon
residential,1329888293,72.60439,23.106338,Polygon
residential,1329888294,72.604392,23.106301,Polygon
residential,1329888295,72.604409,23.106171,Polygon
residential,1329888296,72.604412,23.106136,Polygon
residential,1329888297,72.604408,23.106072,Polygon
residential,1329888299,72.604775,23.108078,Polygon
residential,1329888300,72.60489,23.108005,Polygon
residential,1329888301,72.604966,23.107871,Polygon
residential,1329888302,72.604681,23.107875,Polygon
residential,1329888303,72.604808,23.107847,Polygon
commercial,1329888304,72.60448,23.107737,Polygon
residential,1329888305,72.604547,23.107729,Polygon
residential,1329888306,72.604645,23.107729,Polygon
residential,1329888307,72.604744,23.107728,Polygon
residential,1329888308,72.604884,23.107729,Polygon
residential,1329888309,72.605048,23.107733,Polygon
residential,1329888310,72.605425,23.107696,Polygon
residential,1329888311,72.605201,23.107712,Polygon
residential,1329888312,72.60487,23.107585,Polygon
residential,1329888313,72.604867,23.107489,Polygon
residential,1329888314,72.604778,23.107587,Polygon
residential,1329888315,72.604594,23.107586,Polygon
residential,1329888316,72.604506,23.107584,Polygon
residential,1329888317,72.604685,23.107489,Polygon
residential,1329888318,72.604596,23.107491,Polygon
residential,1329888319,72.604506,23.107489,Polygon
residential,1329888320,72.604685,23.107584,Polygon
residential,1329888321,72.604773,23.107491,Polygon
residential,1329888322,72.604415,23.107487,Polygon
residential,1329888323,72.604416,23.107365,Polygon
residential,1329888324,72.604592,23.107362,Polygon
residential,1329888325,72.604756,23.107363,Polygon
residential,1329888326,72.604931,23.107363,Polygon
residential,1329888327,72.604422,23.107226,Polygon
residential,1329888328,72.604411,23.107083,Polygon
residential,1329888329,72.604266,23.107013,Polygon
residential,1329888330,72.604533,23.107067,Polygon
residential,1329888331,72.604632,23.107064,Polygon
residential,1329888332,72.604546,23.107227,Polygon
residential,1329888333,72.604647,23.107223,Polygon
residential,1329888334,72.604771,23.107218,Polygon
residential,1329888335,72.60476,23.107069,Polygon
residential,1329888336,72.604909,23.107222,Polygon
residential,1329888337,72.604895,23.107068,Polygon
residential,1329888338,72.605108,23.107195,Polygon
residential,1329888339,72.605021,23.107577,Polygon
residential,1329888340,72.605154,23.107569,Polygon
residential,1329888341,72.605021,23.107481,Polygon
residential,1329888342,72.6057,23.107423,Polygon
residential,1329888343,72.605483,23.107383,Polygon
residential,1329888344,72.605485,23.107177,Polygon
residential,1329888345,72.605509,23.107005,Polygon
residential,1329888346,72.605552,23.106825,Polygon
residential,1329888347,72.605712,23.107233,Polygon
residential,1329888348,72.605739,23.107053,Polygon
residential,1329888349,72.605783,23.106879,Polygon
residential,1329888350,72.605297,23.106948,Polygon
residential,1329888351,72.60534,23.106747,Polygon
residential,1329888352,72.605078,23.106868,Polygon
residential,1329888353,72.60512,23.106689,Polygon
residential,1329888354,72.604874,23.10686,Polygon
residential,1329888355,72.604877,23.106735,Polygon
residential,1329888356,72.604885,23.106616,Polygon
residential,1329888357,72.604739,23.106752,Polygon
residential,1329888358,72.604732,23.106598,Polygon
residential,1329888359,72.604748,23.106881,Polygon
residential,1329888360,72.604614,23.106836,Polygon
residential,1329888361,72.604611,23.106677,Polygon
residential,1329888362,72.604507,23.106684,Polygon
residential,1329888363,72.604513,23.106839,Polygon
residential,1329888364,72.604612,23.106537,Polygon
residential,1329888365,72.604507,23.106541,Polygon
residential,1329888366,72.604396,23.106842,Polygon
residential,1329888367,72.604294,23.106849,Polygon
residential,1329888368,72.604286,23.106682,Polygon
residential,1329888369,72.604389,23.106676,Polygon
residential,1329888370,72.604375,23.106517,Polygon
residential,1329888371,72.604275,23.106523,Polygon
residential,1329888372,72.604162,23.106839,Polygon
residential,1329888373,72.604156,23.106715,Polygon
residential,1329893196,72.602452,23.105789,Polygon
residential,1329893197,72.602571,23.10586,Polygon
residential,1329893198,72.602337,23.105918,Polygon
residential,1329893199,72.602452,23.106004,Polygon
residential,1329893200,72.60234,23.106137,Polygon
residential,1329893201,72.602232,23.106062,Polygon
residential,1329893202,72.60202,23.106316,Polygon
residential,1329893203,72.602128,23.106395,Polygon
residential,1329893204,72.602018,23.106543,Polygon
residential,1329893205,72.601903,23.106453,Polygon
residential,1329893206,72.601792,23.106594,Polygon
residential,1329893207,72.601904,23.106669,Polygon
residential,1329893208,72.601787,23.106806,Polygon
residential,1329893209,72.60168,23.106728,Polygon
residential,1329893210,72.601561,23.106871,Polygon
residential,1329893211,72.60168,23.106948,Polygon
residential,1329893212,72.601569,23.107085,Polygon
residential,1329893213,72.601453,23.107007,Polygon
residential,1329893214,72.601339,23.107141,Polygon
residential,1329893215,72.601453,23.107226,Polygon
residential,1329893216,72.601345,23.10735,Polygon
residential,1329893217,72.601239,23.107287,Polygon
residential,1329893218,72.601111,23.107421,Polygon
residential,1329893219,72.601234,23.107499,Polygon
residential,1329893220,72.601022,23.10755,Polygon
residential,1329893221,72.60112,23.107638,Polygon
residential,1329893222,72.601452,23.107634,Polygon
residential,1329893223,72.601582,23.107722,Polygon
residential,1329893224,72.601728,23.107826,Polygon
residential,1329893225,72.601904,23.107957,Polygon
residential,1329893226,72.60155,23.107501,Polygon
residential,1329893227,72.601689,23.107594,Polygon
residential,1329893228,72.601826,23.107699,Polygon
residential,1329893229,72.601971,23.107793,Polygon
residential,1329893230,72.602042,23.107707,Polygon
residential,1329893231,72.601723,23.107483,Polygon
residential,1329893232,72.602022,23.10744,Polygon
residential,1329893233,72.602158,23.107536,Polygon
residential,1329893234,72.601904,23.107349,Polygon
residential,1329893235,72.601756,23.107255,Polygon
residential,1329893236,72.601973,23.107075,Polygon
residential,1329893237,72.602242,23.107273,Polygon
residential,1329893238,72.602266,23.10663,Polygon
residential,1329893239,72.602408,23.106732,Polygon
residential,1329893240,72.602553,23.10683,Polygon
residential,1329893241,72.602398,23.106455,Polygon
residential,1329893242,72.602541,23.10655,Polygon
residential,1329893243,72.602671,23.106645,Polygon
residential,1329893244,72.602567,23.106243,Polygon
residential,1329893245,72.602716,23.106338,Polygon
residential,1329893246,72.602824,23.106421,Polygon
residential,1329893247,72.602745,23.106073,Polygon
residential,1329893248,72.60284,23.10595,Polygon
residential,1329893249,72.602939,23.106202,Polygon
residential,1329893250,72.603033,23.106087,Polygon
residential,1329893251,72.603363,23.106225,Polygon
residential,1329893252,72.603276,23.106343,Polygon
residential,1329893253,72.603348,23.106478,Polygon
residential,1329893254,72.603222,23.106244,Polygon
residential,1329893255,72.603017,23.10634,Polygon
residential,1329893256,72.602963,23.106448,Polygon
residential,1329893257,72.602912,23.106541,Polygon
residential,1329893258,72.602845,23.106661,Polygon
residential,1329893259,72.602996,23.1073,Polygon
residential,1329893260,72.602813,23.107244,Polygon
residential,1329893261,72.602628,23.107186,Polygon
residential,1329893262,72.603186,23.107362,Polygon
residential,1329893263,72.603397,23.107427,Polygon
residential,1329893264,72.603614,23.10746,Polygon
residential,1329893265,72.603816,23.107438,Polygon
residential,1329893266,72.603745,23.107265,Polygon
residential,1329893267,72.603666,23.107109,Polygon
residential,1329893268,72.60376,23.107071,Polygon
residential,1329893269,72.603831,23.10722,Polygon
residential,1329893270,72.603916,23.107409,Polygon
residential,1329893271,72.603483,23.107296,Polygon
residential,1329893272,72.603542,23.107199,Polygon
residential,1329893273,72.603339,23.107237,Polygon
residential,1329893274,72.603377,23.107172,Polygon
residential,1329893275,72.60343,23.107069,Polygon
residential,1329893276,72.603464,23.107005,Polygon
residential,1329893277,72.603236,23.10721,Polygon
residential,1329893278,72.60327,23.107144,Polygon
residential,1329893279,72.603322,23.107046,Polygon
residential,1329893280,72.60336,23.10698,Polygon
residential,1329893281,72.603417,23.106881,Polygon
residential,1329893282,72.603341,23.106737,Polygon
residential,1329893283,72.603288,23.10683,Polygon
residential,1329893284,72.603229,23.106934,Polygon
residential,1329893285,72.603193,23.107002,Polygon
residential,1329893286,72.603148,23.107088,Polygon
residential,1329893287,72.603109,23.107161,Polygon
residential,1329893288,72.603007,23.107135,Polygon
residential,1329893289,72.603043,23.107071,Polygon
residential,1329893290,72.603096,23.10697,Polygon
residential,1329893291,72.603131,23.106909,Polygon
residential,1329893292,72.603193,23.106788,Polygon
residential,1329893293,72.603284,23.106626,Polygon
residential,1329893294,72.603139,23.106402,Polygon
residential,1329893295,72.603223,23.106444,Polygon
residential,1329893296,72.603182,23.10653,Polygon
residential,1329893297,72.60315,23.106597,Polygon
residential,1329893298,72.603096,23.106696,Polygon
residential,1329893299,72.603059,23.106766,Polygon
residential,1329893300,72.603001,23.106861,Polygon
residential,1329893301,72.602965,23.106935,Polygon
residential,1329893302,72.602912,23.107026,Polygon
residential,1329893303,72.602874,23.107097,Polygon
residential,1329893304,72.602778,23.10707,Polygon
residential,1329893305,72.602817,23.107001,Polygon
residential,1329893306,72.602863,23.106906,Polygon
residential,1329893307,72.602901,23.106836,Polygon
residential,1329893308,72.602954,23.106738,Polygon
residential,1329893309,72.602989,23.106668,Polygon
residential,1329893310,72.603043,23.106567,Polygon
residential,1329893311,72.603083,23.106497,Polygon
residential,1329893312,72.602656,23.107003,Polygon
residential,1329893313,72.602714,23.106893,Polygon
residential,1329893314,72.602774,23.106779,Polygon
residential,1329893315,72.604049,23.108014,Polygon
residential,1329893316,72.604137,23.107925,Polygon
residential,1329893317,72.60359,23.10781,Polygon
residential,1329893318,72.60369,23.107899,Polygon
residential,1329893319,72.603796,23.107989,Polygon
residential,1329893320,72.603898,23.108083,Polygon
residential,1329893321,72.603423,23.107962,Polygon
residential,1329893322,72.603655,23.108431,Polygon
residential,1329893323,72.603559,23.108347,Polygon
residential,1329893324,72.603451,23.10826,Polygon
residential,1329893325,72.603338,23.108163,Polygon
residential,1329893326,72.603257,23.108094,Polygon
residential,1329893327,72.603784,23.108262,Polygon
residential,1329893328,72.604227,23.108159,Polygon
residential,1329893329,72.604136,23.10825,Polygon
residential,1329893330,72.604025,23.108376,Polygon
